Wavelength,EQW,Pdiff(cont),Veq,vsini,i(deg),Rstar,Mstar,Teff,log(g),vfrac,Rpolar,Requat,file_name
6564.57,-1.87,0.011,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d35em11_rd5p0_halpha_alp0p0_i0
6564.57,-1.84,0.011,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d35em11_rd5p0_halpha_alp0p0_i10
6564.57,-1.89,0.011,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d35em11_rd5p0_halpha_alp0p0_i20
6564.57,-1.95,0.011,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d35em11_rd5p0_halpha_alp0p0_i30
6564.57,-1.93,0.011,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d35em11_rd5p0_halpha_alp0p0_i40
6564.57,-1.71,0.012,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d35em11_rd5p0_halpha_alp0p0_i50
6564.57,-1.36,0.012,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d35em11_rd5p0_halpha_alp0p0_i60
6564.57,-1.14,0.012,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d35em11_rd5p0_halpha_alp0p0_i70
6564.57,-1.73,0.012,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d35em11_rd5p0_halpha_alp0p0_i80
6564.57,-3.92,0.013,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d35em11_rd5p0_halpha_alp0p0_i90
6564.57,11.53,0.011,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d35em11_rd65p0_halpha_alp0p0_i0
6564.57,11.4,0.01,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d35em11_rd65p0_halpha_alp0p0_i10
6564.57,11.11,0.011,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d35em11_rd65p0_halpha_alp0p0_i20
6564.57,11.59,0.011,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d35em11_rd65p0_halpha_alp0p0_i30
6564.57,13.45,0.011,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d35em11_rd65p0_halpha_alp0p0_i40
6564.57,16.7,0.011,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d35em11_rd65p0_halpha_alp0p0_i50
6564.57,20.74,0.011,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d35em11_rd65p0_halpha_alp0p0_i60
6564.57,23.15,0.011,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d35em11_rd65p0_halpha_alp0p0_i70
6564.57,15.38,0.012,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d35em11_rd65p0_halpha_alp0p0_i80
6564.57,9.69,0.013,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d35em11_rd65p0_halpha_alp0p0_i90
6564.57,1.29,0.004,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd15p0_halpha_alp0p0_i0
6564.57,1.6,0.004,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd15p0_halpha_alp0p0_i10
6564.57,1.87,0.004,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd15p0_halpha_alp0p0_i20
6564.57,2.05,0.004,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd15p0_halpha_alp0p0_i30
6564.57,2.53,0.004,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd15p0_halpha_alp0p0_i40
6564.57,3.27,0.004,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd15p0_halpha_alp0p0_i50
6564.57,4.25,0.004,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd15p0_halpha_alp0p0_i60
6564.57,5.17,0.004,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd15p0_halpha_alp0p0_i70
6564.57,7.04,0.005,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd15p0_halpha_alp0p0_i80
6564.57,12.1,0.006,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd15p0_halpha_alp0p0_i90
6564.57,4.4,0.004,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd25p0_halpha_alp0p0_i0
6564.57,4.94,0.004,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd25p0_halpha_alp0p0_i10
6564.57,5.65,0.004,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd25p0_halpha_alp0p0_i20
6564.57,6.25,0.004,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd25p0_halpha_alp0p0_i30
6564.57,7.43,0.004,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd25p0_halpha_alp0p0_i40
6564.57,9.37,0.004,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd25p0_halpha_alp0p0_i50
6564.57,11.73,0.004,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd25p0_halpha_alp0p0_i60
6564.57,12.06,0.004,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd25p0_halpha_alp0p0_i70
6564.57,11.57,0.005,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd25p0_halpha_alp0p0_i80
6564.57,25.88,0.005,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd25p0_halpha_alp0p0_i90
6564.57,7.3,0.004,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd35p0_halpha_alp0p0_i0
6564.57,7.6,0.004,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd35p0_halpha_alp0p0_i10
6564.57,8.23,0.004,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd35p0_halpha_alp0p0_i20
6564.57,8.95,0.004,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd35p0_halpha_alp0p0_i30
6564.57,10.29,0.004,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd35p0_halpha_alp0p0_i40
6564.57,12.82,0.004,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd35p0_halpha_alp0p0_i50
6564.57,16.08,0.004,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd35p0_halpha_alp0p0_i60
6564.57,16.58,0.004,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd35p0_halpha_alp0p0_i70
6564.57,13.73,0.005,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd35p0_halpha_alp0p0_i80
6564.57,25.85,0.005,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd35p0_halpha_alp0p0_i90
6564.57,8.87,0.004,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd45p0_halpha_alp0p0_i0
6564.57,9.11,0.003,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd45p0_halpha_alp0p0_i10
6564.57,9.44,0.004,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd45p0_halpha_alp0p0_i20
6564.57,9.91,0.004,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd45p0_halpha_alp0p0_i30
6564.57,11.28,0.004,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd45p0_halpha_alp0p0_i40
6564.57,13.83,0.004,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd45p0_halpha_alp0p0_i50
6564.57,17.28,0.004,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd45p0_halpha_alp0p0_i60
6564.57,17.17,0.004,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd45p0_halpha_alp0p0_i70
6564.57,14.81,0.005,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd45p0_halpha_alp0p0_i80
6564.57,21.94,0.005,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd45p0_halpha_alp0p0_i90
6564.57,9.9,0.004,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd55p0_halpha_alp0p0_i0
6564.57,10.01,0.003,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd55p0_halpha_alp0p0_i10
6564.57,10.23,0.003,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd55p0_halpha_alp0p0_i20
6564.57,10.53,0.004,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd55p0_halpha_alp0p0_i30
6564.57,11.76,0.004,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd55p0_halpha_alp0p0_i40
6564.57,14.42,0.004,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd55p0_halpha_alp0p0_i50
6564.57,17.74,0.004,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd55p0_halpha_alp0p0_i60
6564.57,16.89,0.004,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd55p0_halpha_alp0p0_i70
6564.57,15.64,0.005,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd55p0_halpha_alp0p0_i80
6564.57,19.52,0.005,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd55p0_halpha_alp0p0_i90
6564.57,-1.56,0.005,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd5p0_halpha_alp0p0_i0
6564.57,-1.47,0.005,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd5p0_halpha_alp0p0_i10
6564.57,-1.42,0.005,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd5p0_halpha_alp0p0_i20
6564.57,-1.5,0.005,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd5p0_halpha_alp0p0_i30
6564.57,-1.49,0.005,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd5p0_halpha_alp0p0_i40
6564.57,-1.49,0.005,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd5p0_halpha_alp0p0_i50
6564.57,-1.47,0.005,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd5p0_halpha_alp0p0_i60
6564.57,-1.49,0.006,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd5p0_halpha_alp0p0_i70
6564.57,-2.16,0.008,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd5p0_halpha_alp0p0_i80
6564.57,-3.37,0.01,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd5p0_halpha_alp0p0_i90
6564.57,10.55,0.004,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd65p0_halpha_alp0p0_i0
6564.57,10.6,0.003,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd65p0_halpha_alp0p0_i10
6564.57,10.71,0.003,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd65p0_halpha_alp0p0_i20
6564.57,10.91,0.004,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd65p0_halpha_alp0p0_i30
6564.57,12.05,0.004,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd65p0_halpha_alp0p0_i40
6564.57,14.65,0.004,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd65p0_halpha_alp0p0_i50
6564.57,17.82,0.004,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd65p0_halpha_alp0p0_i60
6564.57,16.51,0.004,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd65p0_halpha_alp0p0_i70
6564.57,16.21,0.004,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd65p0_halpha_alp0p0_i80
6564.57,17.98,0.005,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_2d51em10_rd65p0_halpha_alp0p0_i90
6564.57,-0.15,0.013,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_3d27em12_rd15p0_halpha_alp0p0_i0
6564.57,-0.18,0.012,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_3d27em12_rd15p0_halpha_alp0p0_i10
6564.57,-0.36,0.012,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_3d27em12_rd15p0_halpha_alp0p0_i20
6564.57,-0.44,0.013,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_3d27em12_rd15p0_halpha_alp0p0_i30
6564.57,-0.24,0.013,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_3d27em12_rd15p0_halpha_alp0p0_i40
6564.57,0.25,0.013,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_3d27em12_rd15p0_halpha_alp0p0_i50
6564.57,0.86,0.013,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_3d27em12_rd15p0_halpha_alp0p0_i60
6564.57,1.37,0.013,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_3d27em12_rd15p0_halpha_alp0p0_i70
6564.57,0.61,0.013,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_3d27em12_rd15p0_halpha_alp0p0_i80
6564.57,-3.11,0.013,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_3d27em12_rd15p0_halpha_alp0p0_i90
6564.57,0.83,0.013,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_3d27em12_rd25p0_halpha_alp0p0_i0
6564.57,0.78,0.012,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_3d27em12_rd25p0_halpha_alp0p0_i10
6564.57,0.54,0.012,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_3d27em12_rd25p0_halpha_alp0p0_i20
6564.57,0.35,0.013,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_3d27em12_rd25p0_halpha_alp0p0_i30
6564.57,0.45,0.013,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_3d27em12_rd25p0_halpha_alp0p0_i40
6564.57,0.87,0.013,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_3d27em12_rd25p0_halpha_alp0p0_i50
6564.57,1.45,0.013,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_3d27em12_rd25p0_halpha_alp0p0_i60
6564.57,1.89,0.013,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_3d27em12_rd25p0_halpha_alp0p0_i70
6564.57,0.75,0.013,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_3d27em12_rd25p0_halpha_alp0p0_i80
6564.57,-3.35,0.013,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_3d27em12_rd25p0_halpha_alp0p0_i90
6564.57,1.15,0.013,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_3d27em12_rd35p0_halpha_alp0p0_i0
6564.57,1.08,0.012,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_3d27em12_rd35p0_halpha_alp0p0_i10
6564.57,0.79,0.012,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_3d27em12_rd35p0_halpha_alp0p0_i20
6564.57,0.55,0.013,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_3d27em12_rd35p0_halpha_alp0p0_i30
6564.57,0.58,0.013,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_3d27em12_rd35p0_halpha_alp0p0_i40
6564.57,0.94,0.013,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_2d25_3d27em12_rd35p0_halpha_alp0p0_i50
